# Inner product (B) matrix for cities in Sweden. City names can be found in 'city-names-sweden.csv'
-31761.18 23418.38 -128923.74 137527.73 57890.34 85177.30 -24674.94 -3855.41 -66333.64 -48722.53 108458.85 116970.47 22497.11 38461.20 145026.92 35793.45 -235658.59 51099.68 89144.79 103855.51 156314.57 170386.58 90047.05 -161540.67 51073.68 -119486.40 -339504.31 -194913.91 -23716.24 111853.50 -276645.60 -114373.03 184892.84 -9779.80
-3058.68 -5077.87 -26891.15 18987.47 18628.42 31255.80 -882.80 -5181.93 -11192.11 -13895.17 8561.79 19670.46 5858.78 1823.21 35793.45 17824.36 -53716.16 -10328.97 31962.48 30064.24 28926.15 40086.63 20539.98 -34585.75 6697.79 -7931.71 -59457.03 -46175.43 -14034.41 36817.14 -63605.23 -21890.13 39777.28 -15370.89
53960.57 -43388.93 211890.32 -230805.76 -91923.51 -133342.72 42658.50 4176.19 110328.52 78234.95 -185154.86 -194587.01 -36407.14 -66268.56 -235658.59 -53716.16 385042.89 -94254.78 -139924.90 -166567.91 -258743.03 -277836.87 -147147.86 265054.57 -85897.25 204836.69 563638.99 317611.22 34505.06 -177197.67 451734.00 188949.38 -303322.00 9523.67
-23380.51 35883.81 -57952.19 86538.51 9316.45 3896.69 -21974.14 9405.99 -36568.83 -12405.37 84553.62 64639.03 7131.74 33070.26 51099.68 -10328.97 -94254.78 76358.10 5990.38 25282.39 79673.11 65054.53 36007.89 -70330.79 33029.59 -97071.70 -181464.78 -73523.52 12467.84 15907.93 -109235.87 -56426.98 80083.19 29527.68
-14230.27 2357.20 -73788.30 67966.09 40390.75 63697.26 -9401.15 -7064.75 -35038.29 -32028.24 46494.77 61705.00 14162.36 15136.99 89144.79 31962.48 -139924.90 5990.38 65833.97 68747.56 85388.37 102556.37 53480.26 -93441.72 24842.26 -49541.71 -181679.31 -117671.77 -23651.25 78961.87 -164863.99 -63281.51 107164.68 -20376.26
-20387.84 11416.75 -89894.64 91114.02 43595.89 66040.77 -15102.77 -4846.98 -44948.78 -35813.56 68694.01 79230.03 16261.48 23761.46 103855.51 30064.24 -166567.91 25282.39 68747.56 76556.83 107181.14 121047.01 63653.74 -113076.97 33662.18 -74934.77 -231119.85 -138630.47 -21018.05 84639.55 -195808.02 -78779.26 129518.28 -13392.97
-39362.09 36890.53 -144236.57 164266.14 57735.99 80819.24 -32183.32 387.11 -77051.72 -50501.16 136419.72 135939.51 23919.93 49683.42 156314.57 28926.15 -258743.03 79673.11 85388.37 107181.14 178832.78 185757.65 98861.70 -179769.61 61387.05 -151947.19 -392052.93 -212131.77 -16778.63 110671.02 -303155.13 -130069.96 205564.50 3363.47
-38361.42 29887.35 -152545.84 164845.33 67063.45 97835.52 -30129.38 -3605.49 -79066.57 -56834.06 131405.31 139434.29 26362.76 46862.64 170386.58 40086.63 -277836.87 65054.53 102556.37 121047.01 185757.65 200610.52 106160.06 -190943.55 61295.09 -145093.38 -404191.82 -229417.82 -26074.34 129400.32 -326039.35 -135759.31 218503.35 -8655.55
-20610.88 16574.68 -80965.59 88186.29 35133.31 50965.73 -16291.38 -1596.51 -42151.19 -29895.41 70743.00 74349.55 13915.92 25319.69 90047.05 20539.98 -147147.86 36007.89 53480.26 63653.74 98861.70 106160.06 56228.38 -101284.15 32821.38 -78238.91 -215371.11 -121377.56 -13190.00 67720.03 -172640.26 -72195.74 115894.66 -3646.76
38182.88 -32441.18 146479.89 -161941.72 -61930.25 -88862.07 30541.23 1816.43 76922.10 53171.20 -131459.83 -135675.98 -24875.42 -47330.51 -161540.67 -34585.75 265054.57 -70330.79 -93441.72 -113076.97 -179769.61 -190943.55 -101284.15 183011.71 -60347.31 145758.01 392392.97 218206.94 21623.24 -119178.35 310826.50 131103.62 -209382.61 3307.15
-14317.90 15376.36 -48628.24 58245.96 17538.09 23265.86 -12103.49 1426.78 -26753.95 -15921.82 50136.74 47234.07 7727.87 18584.16 51073.68 6697.79 -85897.25 33029.59 24842.26 33662.18 61387.05 61295.09 32821.38 -60347.31 21870.16 -56257.26 -135551.51 -69897.64 -2976.75 33331.49 -100479.91 -44431.18 68958.07 5059.60
37616.29 -45329.80 118028.16 -149179.48 -37292.95 -45619.70 32802.13 -6976.84 67057.83 35650.51 -133014.70 -118441.84 -17814.28 -50087.16 -119486.40 -7931.71 204836.69 -97071.70 -49541.71 -74934.77 -151947.19 -145093.38 -78238.91 145758.01 -56257.26 150137.80 338053.83 165233.02 -74.59 -70044.95 239163.29 109416.76 -166378.22 -22996.79
87247.54 -84153.61 315081.78 -362376.93 -123784.14 -171653.92 71816.49 -2428.35 169251.79 108979.67 -303067.78 -298713.21 -51861.92 -110778.27 -339504.31 -59457.03 563638.99 -181464.78 -181679.31 -231119.85 -392052.93 -404191.82 -215371.11 392392.97 -135551.51 338053.83 860439.23 461474.69 33417.57 -236861.33 660202.30 284831.37 -448684.11 -12071.97
43706.39 -33782.12 174303.35 -187998.78 -76872.11 -112280.57 34275.27 4276.87 90251.70 65073.59 -149614.39 -159156.78 -30169.21 -53321.83 -194913.91 -46175.43 317611.22 -73523.52 -117671.77 -138630.47 -212131.77 -229417.82 -121377.56 218206.94 -69897.64 165233.02 461474.69 262325.06 30125.43 -148355.32 372727.07 155055.29 -249740.44 10385.56
852.67 6038.78 16611.49 -8891.37 -13414.18 -23250.42 -695.07 4480.40 6144.99 9672.45 -1191.37 -10759.70 -3952.68 685.58 -23716.24 -14034.41 34505.06 12467.84 -23651.25 -21018.05 -16778.63 -26074.34 -13190.00 21623.24 -2976.75 -74.59 33417.57 30125.43 11313.95 -26684.05 41001.43 12949.86 -24905.92 13368.29
-19603.29 6929.08 -94388.01 90750.19 49092.70 76181.22 -13700.10 -7317.09 -45858.15 -39503.25 64998.71 80788.39 17658.31 21798.24 111853.50 36817.14 -177197.67 15907.93 78961.87 84639.55 110671.02 129400.32 67720.03 -119178.35 33331.49 -70044.95 -236861.33 -148355.32 -26684.05 95708.09 -208573.56 -81720.05 136605.17 -20827.79
63050.66 -50274.70 248437.56 -270032.31 -108177.22 -157153.47 49757.27 5155.74 129197.51 91950.23 -216240.44 -227869.91 -42761.91 -77329.57 -276645.60 -63605.23 451734.00 -109235.87 -164863.99 -195808.02 -303155.13 -326039.35 -172640.26 310826.50 -100479.91 239163.29 660202.30 372727.07 41001.43 -208573.56 530010.60 221421.67 -355719.29 11969.92
28417.08 -26103.38 105136.05 -118980.75 -42592.28 -59960.41 23129.81 67.42 55960.43 37109.72 -98338.97 -98718.21 -17521.05 -35723.93 -114373.03 -21890.13 188949.38 -56426.98 -63281.51 -78779.26 -130069.96 -135759.31 -72195.74 131103.62 -44431.18 109416.76 284831.37 155055.29 12949.86 -81720.05 221421.67 94656.00 -149939.15 -1399.18
-43605.80 36925.65 -167569.97 185064.02 70976.04 101928.99 -34849.87 -2160.43 -87941.15 -60896.31 150122.17 155109.82 28480.48 54026.25 184892.84 39777.28 -303322.00 80083.19 107164.68 129518.28 205564.50 218503.35 115894.66 -209382.61 68958.07 -166378.22 -448684.11 -249740.44 -24905.92 136605.17 -355719.29 -149939.15 239527.95 -4028.13
-4738.32 14040.39 1613.86 12253.07 -10158.87 -20501.52 -5832.04 6349.02 -2977.79 5979.85 18878.84 5356.97 -1957.84 8443.49 -9779.80 -15370.89 9523.67 29527.68 -20376.26 -13392.97 3363.47 -8655.55 -3646.76 3307.15 5059.60 -22996.79 -12071.97 10385.56 13368.29 -20827.79 11969.92 -1399.18 -4028.13 19291.63
